"""Tweet id",Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
716009058218745856,https://twitter.com/19Crimes/status/716009058218745856,@marisa_grier https://t.co/fLvuTFcbfJ,2016-04-01 21:07 +0000,71.0,4.0,0.056338028169014086,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
715265921586171904,https://twitter.com/19Crimes/status/715265921586171904,"My words shall stand, a light that the world may see, and a truth that shall make men free. - John Boyle O’Reilly https://t.co/vQ17SBn9re",2016-03-30 19:54 +0000,662.0,13.0,0.019637462235649546,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,62,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
715264983072899073,https://twitter.com/19Crimes/status/715264983072899073,@Crackmacs https://t.co/H7kpFu1wVI,2016-03-30 19:50 +0000,74.0,1.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714960311380480000,https://twitter.com/19Crimes/status/714960311380480000,@rundrew_assell that's what they all say. #lies,2016-03-29 23:39 +0000,185.0,10.0,0.05405405405405406,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714960105121427457,https://twitter.com/19Crimes/status/714960105121427457,@Crackmacs https://t.co/AEpW0QvGPs,2016-03-29 23:39 +0000,97.0,6.0,0.061855670103092786,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714959591180787712,https://twitter.com/19Crimes/status/714959591180787712,@marisa_grier https://t.co/16LW687Mop,2016-03-29 23:37 +0000,107.0,9.0,0.08411214953271028,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0,0,0,0,0,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714959296749047808,https://twitter.com/19Crimes/status/714959296749047808,@marisa_grier oops accidently hit RT.,2016-03-29 23:35 +0000,69.0,1.0,0.014492753623188406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714557237944000513,https://twitter.com/19Crimes/status/714557237944000513,@Crackmacs and stealing this idea.,2016-03-28 20:58 +0000,99.0,8.0,0.08080808080808081,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714557046029426688,https://twitter.com/19Crimes/status/714557046029426688,@RyanRambling @Crackmacs @nenshi oh man can't even look at this. https://t.co/7PhcsV8tSs,2016-03-28 20:57 +0000,132.0,13.0,0.09848484848484848,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,12,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714556374072627200,https://twitter.com/19Crimes/status/714556374072627200,@eatlivetraveldr you know where it's at #props,2016-03-28 20:54 +0000,61.0,1.0,0.01639344262295082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714556041824960514,https://twitter.com/19Crimes/status/714556041824960514,@LoveMajewski she wishes.,2016-03-28 20:53 +0000,44.0,3.0,0.06818181818181818,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714555411001647106,https://twitter.com/19Crimes/status/714555411001647106,@AndyMadeiT sounds about right. https://t.co/14DyPowWyb,2016-03-28 20:51 +0000,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714554458315890689,https://twitter.com/19Crimes/status/714554458315890689,@AsherTheAllMan #livingthedream,2016-03-28 20:47 +0000,58.0,5.0,0.08620689655172414,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714554288152920064,https://twitter.com/19Crimes/status/714554288152920064,@Kayleighs_Cloud https://t.co/H5yo3PPe06,2016-03-28 20:46 +0000,82.0,2.0,0.024390243902439025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714553779283210241,https://twitter.com/19Crimes/status/714553779283210241,"@rundrew_assell like Willy Wonka's golden tickets they're out there, but not everyone's gonna get one.",2016-03-28 20:44 +0000,86.0,11.0,0.12790697674418605,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714552988107407361,https://twitter.com/19Crimes/status/714552988107407361,Looking good. #19crimes https://t.co/8AZZrsUHLg,2016-03-28 20:41 +0000,452.0,1.0,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714552512716603392,https://twitter.com/19Crimes/status/714552512716603392,@nikodunham  3 stars! https://t.co/WM134aNz2J,2016-03-28 20:39 +0000,76.0,11.0,0.14473684210526316,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,16,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714551912276819969,https://twitter.com/19Crimes/status/714551912276819969,@eatlivetraveldr https://t.co/8UojB1Yc3m,2016-03-28 20:37 +0000,66.0,7.0,0.10606060606060606,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714551671515430913,https://twitter.com/19Crimes/status/714551671515430913,@marisa_grier shhhh I know.,2016-03-28 20:36 +0000,99.0,6.0,0.06060606060606061,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714551505773338627,https://twitter.com/19Crimes/status/714551505773338627,@eatlivetraveldr what happened to us and who's this Bourbon?,2016-03-28 20:35 +0000,68.0,6.0,0.08823529411764706,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
713138835501228032,https://twitter.com/19Crimes/status/713138835501228032,"Truth, said the wise man; Pleasure, said the fool. - John Boyle O’Reilly #19Crimes https://t.co/fOb8qcjae7",2016-03-24 23:02 +0000,1069.0,16.0,0.014967259120673527,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
713106398935130112,https://twitter.com/19Crimes/status/713106398935130112,@GeneF77 what mother wants... https://t.co/YgIvjiFx94,2016-03-24 20:53 +0000,79.0,2.0,0.02531645569620253,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712737539350618113,https://twitter.com/19Crimes/status/712737539350618113,@CrisLaderas @Crackmacs how this makes us feel. https://t.co/R3wYsk9kUr,2016-03-23 20:27 +0000,167.0,7.0,0.041916167664670656,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712736517488115712,https://twitter.com/19Crimes/status/712736517488115712,@nickropolis how we feel about that. https://t.co/mdEruaV3DC,2016-03-23 20:23 +0000,75.0,3.0,0.04,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712735968646733824,https://twitter.com/19Crimes/status/712735968646733824,@iLivExtreme we got your back. https://t.co/xCHjppAtqf,2016-03-23 20:21 +0000,76.0,5.0,0.06578947368421052,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712735531977715712,https://twitter.com/19Crimes/status/712735531977715712,@WanderluCo RIP Anthony. https://t.co/rQ0iK4COTr,2016-03-23 20:19 +0000,72.0,4.0,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712734065305083905,https://twitter.com/19Crimes/status/712734065305083905,@TracieLee takes us back to our first sip. #memorieslikethecornersofmymind,2016-03-23 20:13 +0000,72.0,2.0,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712674476291407873,https://twitter.com/19Crimes/status/712674476291407873,@WanderluCo this is freaking amazing! Congrats.,2016-03-23 16:16 +0000,45.0,3.0,0.06666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
712414079890157568,https://twitter.com/19Crimes/status/712414079890157568,The freedom of individual men is the highest of liberty.  - John Boyle O’Reilly #19Crimes https://t.co/dydHBO1oeo,2016-03-22 23:02 +0000,776.0,17.0,0.02190721649484536,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
710919391567863808,https://twitter.com/19Crimes/status/710919391567863808,"Those who range a wider land, higher climb until they stand. - John Boyle O’Reilly #19Crimes https://t.co/ORfdVn2TCH",2016-03-18 20:02 +0000,1265.0,45.0,0.03557312252964427,5.0,0.0,9.0,4.0,2.0,1.0,11.0,0.0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709779082985263105,https://twitter.com/19Crimes/status/709779082985263105,Freedom is more than a resolution—he is not free who is free alone. - John Boyle O’Reilly #19Crimes https://t.co/bpgqA26mf0,2016-03-15 16:31 +0000,786.0,20.0,0.02544529262086514,1.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709462795738333184,https://twitter.com/19Crimes/status/709462795738333184,@winederlusting it's kinda our thing #lovewhatyoudo,2016-03-14 19:34 +0000,99.0,6.0,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709458948831768576,https://twitter.com/19Crimes/status/709458948831768576,@sherryrae77 @ConnieCaps we like making new friends.,2016-03-14 19:19 +0000,83.0,2.0,0.024096385542168676,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709458819324243969,https://twitter.com/19Crimes/status/709458819324243969,A few good words about how bad we are. https://t.co/z5N50c5qwc,2016-03-14 19:18 +0000,754.0,9.0,0.011936339522546418,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709458750449569792,https://twitter.com/19Crimes/status/709458750449569792,@winederlusting thanks for the great review!,2016-03-14 19:18 +0000,109.0,1.0,0.009174311926605505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709458034808979456,https://twitter.com/19Crimes/status/709458034808979456,@Tavis_P glad to know you gave us a chance and it worked out.,2016-03-14 19:15 +0000,139.0,3.0,0.02158273381294964,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
708080445691453440,https://twitter.com/19Crimes/status/708080445691453440,"#Heroes reach with word of a story, of one man's truth and of all men's glory. - John Boyle O’Reilly #19Crimes https://t.co/MinhfGOnse",2016-03-11 00:01 +0000,846.0,9.0,0.010638297872340425,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,13329.0,826.0,0.06197014029559607,4.0,0.0,15.0,108.0,3.0,0.0,116.0,0.0,0,0,1,0,0,579,579
706989217637900289,https://twitter.com/19Crimes/status/706989217637900289,"I am the test, O silent toilers, holding the scales of error and truth. - John Boyle O’Reilly #19Crimes https://t.co/Lq5ai8bodr",2016-03-07 23:45 +0000,722.0,6.0,0.008310249307479225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
706961130355347458,https://twitter.com/19Crimes/status/706961130355347458,@TGirlIF hella right we are.,2016-03-07 21:54 +0000,80.0,2.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
705864186874748931,https://twitter.com/19Crimes/status/705864186874748931,A buried lie is like a covered sore. - John Boyle O’Reilly #19Crimes https://t.co/WydoUx7O5B,2016-03-04 21:15 +0000,695.0,8.0,0.011510791366906475,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704762695216558080,https://twitter.com/19Crimes/status/704762695216558080,"Who is bold, without considerate skill, rashly rebels. - John Boyle O’Reilly #19crimes #australia https://t.co/0bHGtcGaPo",2016-03-01 20:18 +0000,878.0,18.0,0.02050113895216401,3.0,0.0,7.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704761211275972608,https://twitter.com/19Crimes/status/704761211275972608,@ceglapa86 https://t.co/WhzCoLMorX,2016-03-01 20:12 +0000,101.0,4.0,0.039603960396039604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704754522325807104,https://twitter.com/19Crimes/status/704754522325807104,@GlassHeart5 clearly they've got your back.,2016-03-01 19:45 +0000,167.0,8.0,0.04790419161676647,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
704754320554610688,https://twitter.com/19Crimes/status/704754320554610688,@shelovesdesign we hear you...#neversettleforless https://t.co/APDSbhxelD,2016-03-01 19:44 +0000,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
